Object ID,Line Phrase,Word Count,Platonic Object,Word Form,Gender,Process End Year,Platonic Room,Room Phrase,Provenance
2116,1 barachanum veterem femineum,4,barracan,,female,1334,,,Lucca
2117,1 camiseam femineam,3,chemise,camisia,female,1334,,,Lucca
2175,1 guarnellum femineum,3,guarnellum,,female,1334,,,Lucca
2176,1 tunicham albagiam albam veterem,5,tunic,,,1334,,,Lucca
2186,1 gonellam albagiam femineam delaceratam,5,gown,,female,1334,,,Lucca
2195,1 corsitium albagium maschile cum fodera nigra vetera,8,jacket,,male,1334,,,Lucca
2196,1 tunicham sanguineam femineam veteram,5,tunic,,female,1334,,,Lucca
2197,1 tunicam maschile veterem panni mischi � fractam?,8,tunic,,male,1334,,,Lucca
2211,1 mantellum domine de sargia sanguineum foderatum sindone affectato verde et vermilio,12,cloak,,female,1334,,,Lucca
2215,1 baracanum femineum sine manicis stracciatum veterem,7,barracan,,female,1334,,,Lucca
2216,1 baracanum maschilem veterem parvum? ripessatum,6,barracan,,male,1334,,,Lucca
2221,1 tunicam,2,tunic,,,1334,,,Lucca
2222,1 guarnachiam ad usum domine sine froda coloris blodi cum affibbiatum a ottonis,13,surcoat,,female,1334,,,Lucca
2223,1 mantellum mischium duplicem,4,cloak,,,1334,,,Lucca
2262,1 guarnellum veterem maschilem,4,guarnellum,,male,1334,,,Lucca
2263,1 guarnellum quasi novem maschilem,5,guarnellum,,male,1334,,,Lucca
2267,1 guarnellum pilosum fractum,4,guarnellum,,,1334,,,Lucca
2269,1 guarnachiam celestiam femineam,4,surcoat,,female,1335,,,Lucca
2282,1 guarnacciam umiliatam maschilem foderatam pena alba,7,surcoat,,male,1335,,,Lucca
2283,1 mantellum blonum foderatum panno vergato,6,cloak,,,1335,,,Lucca
2284,1 clamidem brunam [fem. deleted] ad dominam non foderatam,9,cloak,,female,1335,,,Lucca
2285,1 tunicam brunam feminilem,4,tunic,,female,1335,,,Lucca
2286,1 tunicam sanguineam feminilem veterem,5,tunic,,female,1335,,,Lucca
2287,1 tunicam albagiam maschilem,4,tunic,,male,1335,,,Lucca
2292,1 tunicam maschilem viridem,4,tunic,,male,1335,,,Lucca
2309,1 guarnacchettum verdectum? mischium maschilem,5,surcoat,,male,1335,,,Lucca
2310,1 guarnellum feminilem accordellatum,4,guarnellum,,female,1335,,,Lucca
2327,1 corsitium vergatum maschile non foderatum,6,jacket,,male,1335,,,Lucca
2355,1 tunicam blonam femineam,4,tunic,,female,1335,,,Lucca
2358,2 tunicas blavas maschiles novas,5,tunic,,male,1335,,,Lucca
2359,1 corsitium maschilem novum non foderatum,6,jacket,,male,1335,,,Lucca
2368,1 tunicham blonam hoschuram femineam,5,tunic,,female,1335,,,Lucca
2370,1 tunicham blonam claram femineam,5,tunic,,female,1335,,,Lucca
2407,1 guarnacciam femineam coloris viridis foderatam penne alba,8,surcoat,,female,1335,,,Lucca
2408,1 tunicam cattabriatam femineam,4,tunic,,female,1335,,,Lucca
2513,1 farsitiam novam barracani accordellati,5,doublet,,,1335,,,Lucca
2514,1 farcitium veterem de bordo stacchatum,6,doublet,,,1335,,,Lucca
2515,1 farcitium de baracano novum,5,barracan,,,1335,,,Lucca
2524,1 tunicam femineam coloris sanguine,5,tunic,,female,1335,,,Lucca
2525,1 guarnachiam femineam dicti coloris,5,surcoat,,female,1335,,,Lucca
2567,1 corsettum,2,jacket,,,1335,,,Lucca
2568,1 tunicham maschilem vergatam de panno mattarelle,7,tunic,,male,1335,,,Lucca
2569,1 guarnacciam sargie foderatam syndone giallo,6,surcoat,,,1335,,,Lucca
2570,1 tunicham sargie rossettam,4,tunic,,,1335,,,Lucca
2573,1 tunicham femineam blodam,4,tunic,,female,1335,,,Lucca
2574,1 guarnachiam feminilem blodam,4,surcoat,,female,1335,,,Lucca
2585,1 guarnacchiam veteram persi feminilem sine fodero,7,surcoat,,female,1335,,,Lucca
2595,1 guarnachiam femineam coloris sanguinei veterem sine fodera,8,surcoat,,female,1335,,,Lucca
2596,1 clamidem ad dominam coloris persi foderatam sindone giallo tristem et delaceratam,12,cloak,,female,1335,,,Lucca
2620,1 tunicam dimidiatam femineam coloris viridis et coloris vermilii,9,tunic,,female,1335,,,Lucca
2624,1 tunicam,2,tunic,,,1335,,,Lucca
2625,1 guarnachiam non foderatam coloris scherlactini feminilem,7,surcoat,,female,1335,,,Lucca
2626,1 guarnachiam femineam non foderatam de panno mischio,8,surcoat,,female,1335,,,Lucca
2638,1 1 mantellum albagium ad chapu.on.,6,cloak,,,1335,,,Lucca
2642,1 corsitium blodum veterum et prlicatum?,6,jacket,,,1335,,,Lucca
2643,1 corsitium femineum sine pelle,5,jacket,,female,1335,,,Lucca
2658,1 camisiam,2,chemise,camisia,,1335,,,Lucca
2664,1 tunicam coloris blodi fractam,5,tunic,,,1335,,,Lucca
2695,1 tunicam femineam veterem cloris bloni,6,tunic,,female,1335,,,Lucca
2696,1 clamidem coloris paonassi veterem,5,cloak,,,1335,,,Lucca
2697,1 guarnachiam femineam dimidiatam et delaceratam et non foderatam,9,surcoat,,female,1335,,,Lucca
2698,1 tunicham maschilem bigiam,4,tunic,,male,1335,,,Lucca
2699,1 forsitium de bambucineo novum,5,doublet,,,1335,,,Lucca
2706,1 tunicam blodam femineam,4,tunic,,female,1335,,,Lucca
2707,1 guarnellum viridem de femina de lino,7,guarnellum,,female,1335,,,Lucca
2708,1 guarnellum blanchum de femina,5,guarnellum,,female,1335,,,Lucca
2710,1 guarnachiam maschilem impilicciatam mischiam,5,surcoat,,male,1335,,,Lucca
2711,1 clamidem maschilem eiusdem panni [mischiam],6,cloak,,male,1335,,,Lucca
2736,1 tunicham persam maschilem veterem,5,tunic,,male,1335,,,Lucca
2747,1 tunicam persam delaceratam,4,tunic,,,1335,,,Lucca
2757,1 farsettum,2,doublet,,,1335,,,Lucca
2771,1 baracanum album femineum,4,barracan,,female,1335,,,Lucca
2778,1 guarnachiam maschilem coloris sanguinei seu paonassi non foderatam,9,surcoat,,male,1335,,,Lucca
2779,1 guarnachiam seu corsitium maschilem coloris viridis sine foderam,9,surcoat,,male,1335,,,Lucca
2780,1 guarnachiam femineam panni mischi foderatam penna alba,8,surcoat,,female,1335,,,Lucca
2802,1 interulam femineam,3,tunic,,female,1335,,,Lucca
2810,1 tunicam blodam colestratam,4,tunic,,,1335,,,Lucca
2829,1 guarnacciam foderatam pelle alba,5,surcoat,,,1335,,,Lucca
2830,1 tunicham,2,tunic,,,1335,,,Lucca
2831,1 mantellum maschilem panni dimidi coloris sanguinei et floris persici,10,cloak,,male,1335,,,Lucca
2897,1 corsitum feminilem mischium coloris paonassi vel quasi,8,jacket,,female,1335,,,Lucca
2898,1 gonellam femineam coloris sanguinei,5,gown,,female,1335,,,Lucca
2899,1 tunicam femineam coloris mischi pendentis in viride,8,tunic,,female,1335,,,Lucca
2900,1 guarnaccham pelliccio femineam,4,surcoat,,female,1335,,,Lucca
2936,1 mantellum femineum de sargia bioda cum froda syndone coloris festichini,11,cloak,,female,1335,,,Lucca
2975,1 guarnellum femineum de panno lino coloris blavi,8,guarnellum,,female,1335,,,Lucca
2976,1 guarnellum maschilem delaceratum,4,guarnellum,,male,1335,,,Lucca
2977,1 guarnacchinum maschilem delaceratum panni mischii,6,surcoat,,male,1335,,,Lucca
2987,1 guarnachiam coloris rosetti foderam vario et fregiatam,8,surcoat,,,1335,,,Lucca
2988,1 tunicam eiusdem coloris [coloris rosetti] cum 48 maspillis de argento cum aliquibus de dictis maspillis scarpellatis ad manicas et fregiatam,21,tunic,,,1335,,,Lucca
2991,1 camisiam mischiam fractam,4,chemise,camisia,,1335,,,Lucca
2995,1 mantellum persum foderatum sendadi gialli femineum,7,cloak,,female,1335,,,Lucca
3002,1 tunicam persam femineam,4,tunic,,female,1335,,,Lucca
3023,1 clamidem coloris persi ad dominam delaceratam foderatam ex parte anterioris sindone giallo,13,cloak,,female,1335,,,Lucca
3024,1 tunicam camellinam,3,tunic,,,1335,,,Lucca
3025,1 tunicam camellinam foderatam penna bigia,6,tunic,,,1335,,,Lucca
3026,1 guarnachiam maschilem dimidiatum coloris sanguinei mischi et floris persici foderatam penna alba,13,surcoat,,male,1335,,,Lucca
3027,1 tunicam eorumdem colorum [coloris sanguinei mischi et floris persici] etiam dimidiatam,12,tunic,,,1335,,,Lucca
3028,1 corsittum femineum schacchatum sine fodera veterem,7,jacket,,female,1335,,,Lucca
3029,1 tunicham mischiam verdettam maschilem veterem,6,tunic,,male,1335,,,Lucca
3032,1 baracanum novum,3,barracan,,,1335,,,Lucca
3037,4 interulas,2,tunic,,,1335,,,Lucca
3041,1 corsitium bloni coloris femineum fregiatum,6,jacket,,female,1335,,,Lucca
3042,1 mantellinum tedeschinum panni mischii,5,cloak,,,1335,,,Lucca
3048,1 interulam novam,3,tunic,,,1335,,,Lucca
3050,1 barachanum album femineum destructum,5,barracan,,female,1335,,,Lucca
3059,1 mantellum sanguineum maschilem,4,cloak,,male,1335,,,Lucca
3060,1 tunicam albagiam maschilem,4,tunic,,male,1335,,,Lucca
3061,1 corsitium persum clarum? femineum cum penna,7,jacket,,female,1335,,,Lucca
3062,1 corsitium maschilem mischium cum penna,6,jacket,,male,1335,,,Lucca
3071,1 tunicam femineam coloris sanguinei delaceratam,6,tunic,,female,1335,,,Lucca
3072,1 corsitium impilicciatum maschilem coloris bloni,6,jacket,,male,1335,,,Lucca
3073,1 tunicam eiusdem coloris [bloni],5,tunic,,,1335,,,Lucca
3077,1 tunicam maschilem panni mischii pendentis in camellino? foderatam penna alba et nigra accacchata,14,tunic,,male,1335,,,Lucca
3078,1 clamidem duplam quarum una ipsarum est panni cattabriati alia vero coloris viridis,13,cloak,,,1335,,,Lucca
3082,1 chamisciottum veterem,3,chemise,camisia,,1335,,,Lucca
3088,1 guarnachiam maschilem coloris mischii pendentis in sanguinem foderatam penna nigra,11,surcoat,,male,1335,,,Lucca
3093,1 camiciottum femineum panni lini,5,chemise,camisia,female,1335,,,Lucca
3094,1 tunicam femineam coloris bruni delaceratam,6,tunic,,female,1335,,,Lucca
3098,1 guarnachiam maschilem coloris bloni foderatam penna alba,8,surcoat,,male,1335,,,Lucca
3099,1 tunicham cattabriatam veterem maschilem,5,tunic,,male,1335,,,Lucca
3124,1 tunicam femineam coloris persi,5,tunic,,female,1335,,,Lucca
3135,1 guarnachiam viridem fregiatam penne albo fregiatam cum venbrellis,9,surcoat,,,1335,,,Lucca
3162,1 tunicam femineam ripesetam,4,tunic,,female,1335,,,Lucca
3168,1 camisiam feminilem veterem,4,chemise,camisia,female,1335,,,Lucca
3169,1 camisiam maschilem novam,4,chemise,camisia,male,1335,,,Lucca
3171,1 tunicam albagiam novam,4,tunic,,,1335,,,Lucca
3174,1 mantellinum ad cappuceum albagium,5,cloak,,,1335,,,Lucca
3199,1 interulam femineam veterem,4,tunic,,female,1335,,,Lucca
3222,1 guarnachiam coloris viridis mischii femineam et veterem foderatam penna alba,11,surcoat,,female,1335,,,Lucca
3223,1 mantellum maschilem panni albagii,5,cloak,,male,1335,,,Lucca
3229,2 guarnella feminea,3,guarnellum,,female,1335,,,Lucca
3232,1 tunicam persam femineam,4,tunic,,female,1335,,,Lucca
3233,1 tunicham femineam schacchatam fregiatam,5,tunic,,female,1335,,,Lucca
3245,1 guarnellum femineum panni lini coloris indici veterem,8,guarnellum,,female,1335,,,Lucca
3259,1 tunicam dimidiatam femineam coloris sanguinei et viridis veterem,9,tunic,,female,1335,,,Lucca
3260,1 tunicam maschilem coloris viridis veterem,6,tunic,,male,1335,,,Lucca
3270,1 farcitium veterem,3,doublet,,,1335,,,Lucca
3272,1 corsettinum albagium veterem,4,jacket,,,1335,,,Lucca
3274,1 guarnachiam dimidiatam coloris sanguinei et vermilli veterem,8,surcoat,,,1335,,,Lucca
3275,1 guarnachiam taneam foderatam ventresche cum maspillis 14,8,surcoat,,,1335,,,Lucca
3276,1 tunicam maschilem panni albagii fractam in manicis,8,tunic,,male,1335,,,Lucca
3280,1 tunicam femineam usitatam coloris blodi,6,tunic,,female,1335,,,Lucca
3284,1 tunicam albagiam veterem,4,tunic,,,1335,,,Lucca
3285,1 tunicam femineam panni albagii,5,tunic,,female,1335,,,Lucca
3287,1 corsitium maschilem panni mischii,5,jacket,,male,1335,,,Lucca
3288,1 interulam maschilem,3,tunic,,male,1335,,,Lucca
3290,1 tunicam femineam de panno albagio sine manicis,8,tunic,,female,1335,,,Lucca
3292,1 bacharossum panni albagii albi,5,cloak,,,1335,,,Lucca
3293,1 tunicam femineam coloris persi,5,tunic,,female,1335,,,Lucca
3294,1 guarnellum femineum coloris indici,5,guarnellum,,female,1335,,,Lucca
3295,1 barracanum femineum album,4,barracan,,female,1335,,,Lucca
3296,1 interulam panni lini novi,5,tunic,,,1335,,,Lucca
3297,1 tunicam femineam de panno albagio,6,tunic,,female,1335,,,Lucca
3298,1 tunicam femineam panni mischii,5,tunic,,female,1335,,,Lucca
3310,1 guarnachiam ad dominam non foderatam coloris mischii accoley,9,surcoat,,female,1335,,,Lucca
3311,1 guarnellum femineum accordellatum ad duas cordellas album,8,guarnellum,,female,1335,,,Lucca
3312,1 corscetum mischium quasi giabettum? giallettum? cum pelle de vulpe,10,jacket,,,1335,,,Lucca
3313,1 corsettum blodum maschilem,4,jacket,,male,1335,,,Lucca
3314,1 corsetum viridem maschilem,4,jacket,,male,1335,,,Lucca
3318,1 guarnachiam usatam foderatam,4,surcoat,,,1335,,,Lucca
3319,1 tunicam dimidiatam femineam,4,tunic,,female,1335,,,Lucca
3320,1 guarnachiam persam ripesatam,4,surcoat,,,1335,,,Lucca
3344,1 guarnacciam femineam vermiliam,4,surcoat,,female,1335,,,Lucca
3349,1 guarnellum tintum panni lini,5,guarnellum,,,1335,,,Lucca
3356,2 tunichas femineas albagias stracciatas seu panni legatii,8,tunic,,female,1335,,,Lucca
3377,1 guarnacchinum panni albagii fractum,5,surcoat,,,1335,,,Lucca
3378,1 farcitium quasi novum de bambucineo albo,7,doublet,,,1335,,,Lucca
3382,1 tunicam albagiam feminilem,4,tunic,,female,1335,,,Lucca
3385,1 guarnacciam femineam rossetam mischiam foderatam pelle acaccharum? veterem,9,surcoat,,female,1335,,,Lucca
3400,1 tunicham persam maschilem,4,tunic,,male,1335,,,Lucca
3401,1 tunicham veterem albagiam fractam,5,tunic,,,1335,,,Lucca
3412,1 tunicam femineam fractam et veterem coloris sanguinei,8,tunic,,female,1335,,,Lucca
3413,1 guarnacchettam femineam dimidiatam sine manicis veterem et fractam,9,surcoat,,female,1335,,,Lucca
3439,1 bacarossinum albagium seu 1 mantellum,6,cloak,,,1335,,,Lucca
3441,1 camisciam,2,chemise,camisia,,1335,,,Lucca
3456,1 camisciam veteram femineam,4,chemise,camisia,female,1335,,,Lucca
3457,1 camisciuolam veteram,3,chemise,camisia,,1335,,,Lucca
3463,1 baracanum femineum pilosum,4,barracan,,female,1335,,,Lucca
3467,1 guarnachiam femineam non foderatam coloris floris persici,8,surcoat,,female,1335,,,Lucca
3470,1 tunicam femineam coloris persi veterem,6,tunic,,female,1335,,,Lucca
3528,1 tunicam persam maschilem,4,tunic,,male,1335,,,Lucca
3529,1 tunicam mischiam maschilem,4,tunic,,male,1335,,,Lucca
3530,1 tunicam persam femineam,4,tunic,,female,1335,,,Lucca
3531,1 barachanum album femineum,4,barracan,,female,1335,,,Lucca
3598,1 tunicham persam femineam tintam cum 49 boctonibus de argento,10,tunic,,female,1335,,,Lucca
3647,1 tunicham schacchatam femineam veterem,5,tunic,,female,1335,,,Lucca
3648,1 mantellum persum femineum foderatum syndone giallo veterem,8,cloak,,female,1335,,,Lucca
3649,1 guarnaccham femineam mischiam sanguinei seu vermili cum pelle alba,10,surcoat,,female,1335,,,Lucca
3659,1 mantellum persum maschilem ad tedeschinam,6,cloak,,male,1335,,,Lucca
3661,1 mantellum albasium tedeschinum dupplicatum,5,cloak,,,1335,,,Lucca
3755,1 mantellum panni rubei veterem tedeschinum,6,cloak,,,1335,,,Lucca
3756,1 corsetium femineum panni coloris sanguinis sine foderla veterem,9,jacket,,female,1335,,,Lucca
3757,1 tunicham maschilem panni albagii veterem fractam,7,tunic,,male,1335,,,Lucca
3758,1 tunicham maschilem albagiam albam cum manicis nigris,8,tunic,,male,1335,,,Lucca
3759,1 mantellum albagium captivum?,4,cloak,,,1335,,,Lucca
3760,1 farsottum veterem,3,doublet,,,1335,,,Lucca
3769,1 tunicham albagiam fractam,4,tunic,,,1335,,,Lucca
3780,1 corsetum maschilem dimedi panni vermili et vergati gialli cum fodera alba de pelle,14,jacket,,male,1335,,,Lucca
3781,1 corsectum maschilem sine fodera panni beretini florentini,8,jacket,,male,1335,,,Lucca
3782,1 tunicham maschilem dimidiatam coloris tanei et vermili,8,tunic,,male,1335,,,Lucca
3783,1 guarnacciam maschilem cum fodera nigra coloris mischium sanguinei,9,surcoat,,male,1335,,,Lucca
3784,1 guarnaccham maschilem cum fodera alba dimidiatam coloris tanei et vermili,11,surcoat,,male,1335,,,Lucca
3820,1 guarnellum de lino femineum,5,guarnellum,,female,1335,,,Lucca
3821,2 camiscias femineas,3,chemise,camisia,female,1335,,,Lucca
3822,1 camisciam maschilem,3,chemise,camisia,male,1335,,,Lucca
3826,1 guarnellum tinctum acordellatum femineum,5,guarnellum,,female,1335,,,Lucca
3827,1 guarnellum viridem femineum de lino,6,guarnellum,,female,1335,,,Lucca
3942,1 tunicam extimationis lib. 3,5,tunic,,,1335,,,Lucca
4024,1 guarnacchiam maschilem virghatam foderatam pelle alba,7,surcoat,,male,1335,,,Lucca
4025,1 guarnacchiam feminilem mischium foderatam pelle alba vetera,8,surcoat,,female,1335,,,Lucca
4041,1 baracanum femineum,3,barracan,,female,1335,,,Lucca
4043,1 mantelletum albasium,3,cloak,,,1335,,,Lucca
4108,1 tunicham taccholinam maschilem,4,tunic,,male,1335,,,Lucca
4119,1 tunicham mischiam veterem seracciatam maschilem,6,tunic,,male,1335,,,Lucca
4121,1 camisiam,2,chemise,camisia,,1335,,,Lucca
4123,1 tunicham albagiam,3,tunic,,,1335,,,Lucca
4127,1 baracanum,2,barracan,,,1335,,,Lucca
4129,1 camisiam femineam,3,chemise,camisia,female,1335,,,Lucca
4132,1 tunicam persam,3,tunic,,,1335,,,Lucca
4134,1 tunicam albagiam femineam fractam,5,tunic,,female,1335,,,Lucca
4157,1 guarnellum a cordellarium femineum quasi novum,7,guarnellum,,female,1335,,,Lucca
4202,1 tunicham albagiam stracciatam,4,tunic,,,1335,,,Lucca
4203,1 guarnellinum de lino femineum,5,guarnellum,,female,1335,,,Lucca
4219,1 tunicam bergatam femineam,4,tunic,,female,1335,,,Lucca
4220,1 barachanum femineum pilosum,4,barracan,,female,1335,,,Lucca
4225,1 mantellum taccholinum veterem,4,cloak,,,1335,,,Lucca
4226,1 mantellinum parvum pueri albagium veterem,6,cloak,,,1335,,,Lucca
4227,1 gonellam veterem sanguinei roctam,5,gown,,,1335,,,Lucca
4228,1 corsectum tondum veterem vermili mischium roctum,7,jacket,,,1335,,,Lucca
4229,1 gonellam veterem tristam dimidiatam fractam vermili,7,gown,,,1335,,,Lucca
4230,1 tunicham persam maschilem veterem roctam,6,tunic,,male,1335,,,Lucca
4231,1 pennam baracani pilosi albi,5,barracan,,,1335,,,Lucca
4268,1 tunicham femineam coloris sanguinei mischii cum aliqua rosura,9,tunic,,female,1335,,,Lucca
4269,1 guarnellum femineum de lino coloris viridis,7,guarnellum,,female,1335,,,Lucca
4270,1 guarnellum ad cordellatam maschilem quasi novum,7,guarnellum,,male,1335,,,Lucca
4274,1 corsectum coloris viridi,4,jacket,,,1335,,,Lucca
4282,1 guarnacchiam persam foderatam de vario femineam,7,surcoat,,female,1335,,,Lucca
4283,1 tunicam persam femineam magnam,5,tunic,,female,1335,,,Lucca
4285,1 guarnellum femineum acordellas usitatum,5,guarnellum,,female,1335,,,Lucca
4287,1 mantellum de sargia sine fodra sanguineum veterem ripessatum,9,cloak,,,1335,,,Lucca
4288,1 guarnellum femineum veterem album,5,guarnellum,,female,1335,,,Lucca
4289,1 guarnacciam sargie coloris sanguineam veterem,6,surcoat,,,1335,,,Lucca
4290,1 tunicham albagiam maschilem veterem roctam,6,tunic,,male,1335,,,Lucca
4294,1 guarnellum indighum novum de lino femineum,7,guarnellum,,female,1335,,,Lucca
4295,1 camiscioctum veterem,3,chemise,camisia,,1335,,,Lucca
4311,1 baracanum femineum usitatum,4,barracan,,female,1335,,,Lucca
4321,1 guarnacciam panni peschi quasi viridis fulcin.?,7,surcoat,,,1338,,,Lucca
4322,1 mantellum rotondum tedeschini panni vermilii,6,cloak,,,1338,,,Lucca
4326,1 mantellum persum seu coloris persi foderatum sindone clauceo ad usum dominarum,12,cloak,,female,1338,,,Lucca
4348,1 mantellum panni persi de donna [frodatum sindonis deleted] sine froda,11,cloak,,female,1338,,,Lucca
4350,1 guarnacciam panni sanguinei de donna frodatam pelle alba,9,surcoat,,female,1338,,,Lucca
4351,1 tunicam panni blodi de homine,6,tunic,,male,1338,,,Lucca
4352,1 mantellum panni viridis de homine,6,cloak,,male,1338,,,Lucca
4355,1 tunicam dimidiatam feminilem panni mischi et viridis,8,tunic,,female,1338,,,Lucca
4356,1 guarnacciam dimidiatam ad femineam usitatam cum modica pelle ex parte anteriori,12,surcoat,,female,1338,,,Lucca
4365,1 tunicam,2,tunic,,,1338,,,Lucca
4366,1 guarnacciam maschilem cattabriatam,4,surcoat,,male,1338,,,Lucca
4369,1 camisiam fractam femineam,4,chemise,camisia,female,1338,,,Lucca
4371,1 mantellum panni perssi scilicet? cum sindone giallo veterem et usitatem de delaceratum,13,cloak,,,1338,,,Lucca
4375,1 barachanum veterem femineum,4,barracan,,female,1338,,,Lucca
4376,1 camiciam femineam,3,chemise,camisia,female,1338,,,Lucca
4377,1 camicioctum? femineum,3,chemise,camisia,female,1338,,,Lucca
4381,1 farcitium usatum,3,doublet,,,1338,,,Lucca
4382,1 tunicam biodam fractam in pluribus partibus,7,tunic,,,1338,,,Lucca
4383,1 guarnellum acchordellatum fratum? femineum,5,guarnellum,,female,1338,,,Lucca
4396,1 guarnacciam maschilem foderatam ventresca veteram et fractam,8,surcoat,,male,1338,,,Lucca
4397,1 tunicam brunam vel quasi fractam maschilem,7,tunic,,male,1338,,,Lucca
4400,1 guarnacchiam,2,surcoat,,,1338,,,Lucca
4401,1 tunicham panni mischi maschilem,5,tunic,,male,1338,,,Lucca
4402,1 corsitium dimidiatum pellipiatum pelle alba quod corsitium penes curiam? dimisit et quod habet ser Paulus ad domum suam,19,jacket,,,1338,,,Lucca
4412,1 mantellum cum capuceo panni albagii,6,cloak,,,1338,,,Lucca
4413,1 gonellam femineam coloris celestis et frigiatam ac pectus usatam,10,gown,,female,1338,,,Lucca
4427,1 tunicam viridem farlem? quam dixit valorem ultra 5l. de Lucca,11,tunic,,female,1338,,,Lucca
4434,2 chamicias feminiles,3,chemise,camisia,female,1338,,,Lucca
4439,1 gonnellam femineam mischiam sencinatam? cum 17 maspillis magnis,9,gown,,female,1338,,,Lucca
4441,1 guarnacchiam virgatam femineam ad juvenem foderatam sindone giallo profilatam ad manicones et capitem fregiis aureis,16,surcoat,,female,1338,,,Lucca
4442,1 gonnellam femineam ad juvenem dimidiatam virgatam ex uno latere cum campero giallo et ex alio panno blodo,18,gown,,female,1338,,,Lucca
4443,1 tunicam ferlem? panni sanguinei iuribastitam?,6,tunic,,female,1338,,,Lucca
4461,1 guarnacciam maschilem coloris blavi sparatam de antea? et foderatam pelle nigra veterem,13,surcoat,,male,1338,,,Lucca
4462,1 corsitium coloris sanguinei maschile cum fodera penna alba veterem,10,jacket,,male,1338,,,Lucca
4466,1 mantellum rotundum ad cappuccidi albagium fractum,7,cloak,,,1338,,,Lucca
4467,1 tunicam feminilem persam,4,tunic,,female,1338,,,Lucca
4468,1 guarnellum lini feminile coloris indici,6,guarnellum,,female,1338,,,Lucca
4469,1 tunicam albagiam maschilem,4,tunic,,male,1338,,,Lucca
4471,1 tunicam virgatam feminilem,4,tunic,,female,1338,,,Lucca
4493,1 guarnaccettam maschilem sine manicis schacchatam veterem,7,surcoat,,male,1338,,,Lucca
4514,1 guarnachiam pannis viridis maschilem,5,surcoat,,male,1338,,,Lucca
4522,1 tunicam albasiam faltm.?,4,tunic,,female,1338,,,Lucca
4523,1 tunicam maschilem vetustam et fractam,6,tunic,,male,1338,,,Lucca
4526,1 corsectum scaccatum ad dorsum juvenis tondum et fractum,9,jacket,,,1338,,,Lucca
4527,1 mantellum mischium ad tedeschinam,5,cloak,,,1338,,,Lucca
4556,3 interulas quarum duo sunt novas alia vetusta,8,tunic,,,1338,,,Lucca
4560,1 mantellum albasium ad capuccium,5,cloak,,,1338,,,Lucca
4561,1 guarnellum lini tinti blodi,5,guarnellum,,,1338,,,Lucca
4562,1 guarnellum pilosum femineum album,5,guarnellum,,female,1338,,,Lucca
4566,1 tunicam femineam coloris persi veteram et fractam,8,tunic,,female,1338,,,Lucca
4606,1 mantellum de sargea femineum froderatum de sindone giallo,9,cloak,,female,1338,,,Lucca
4624,1 interulam falem? magnam,4,tunic,,female,1338,,,Lucca
4625,1 interulam ffalem? parvulam,4,tunic,,female,1338,,,Lucca
4626,1 guarnachiam froderatum de pelle,5,surcoat,,,1338,,,Lucca
4627,1 tunicam panni mischi,4,tunic,,,1338,,,Lucca
4631,1 guarnellum panni lini tinti,5,guarnellum,,,1338,,,Lucca
4632,1 tunicham panni albagii,4,tunic,,,1338,,,Lucca
4663,1 interulam de femine,4,tunic,,female,1338,,,Lucca
4669,1 tunicham panni blodi femineam,5,tunic,,female,1338,,,Lucca
4717,1 tunicam panni albagii veterem fractam,6,tunic,,,1338,,,Lucca
4731,1 cotardiam panni mandolati maschilem frodatum de pelle,8,cotte-hardie,,male,1338,,,Lucca
4732,1 tunicham panni albagii maschilem,5,tunic,,male,1338,,,Lucca
4733,1 tunicam panni albagii,4,tunic,,,1338,,,Lucca
4734,1 corsitium maschilem,3,jacket,,male,1338,,,Lucca
4745,1 gonellam albastiam,3,gown,,,1338,,,Lucca
4751,1 cottarditam maschilem panni lani mandorlati foderatam pelle alba,9,cotte-hardie,,male,1338,,,Lucca
4752,1 tunicam albagiam maschilem,4,tunic,,male,1338,,,Lucca
4753,1 tunicam panni albagii,4,tunic,,,1338,,,Lucca
4754,1 corsitium maschilem,3,jacket,,male,1338,,,Lucca
4771,3 camisias femineas,3,chemise,camisia,female,1338,,,Lucca
4772,3 camisie maschile,3,chemise,camisia,male,1338,,,Lucca
4775,1 camisiam maschilem,3,chemise,camisia,male,1338,,,Lucca
4776,1 tunicam parvam,3,tunic,,,1338,,,Lucca
4790,1 tunicam panni albagii de homine,6,tunic,,male,1338,,,Lucca
4792,1 mantellum albagium usatum,4,cloak,,,1338,,,Lucca
4800,1 corsitium coloris mischii maschilem foderatum penna alba,8,jacket,,male,1338,,,Lucca
4809,1 corsittanum panni albagii albi,5,jacket,,,1338,,,Lucca
4822,1 corsitium panni viridis maschilem,5,jacket,,male,1338,,,Lucca
4823,1 guarnellum femineum panni lini tinti indici,7,guarnellum,,female,1338,,,Lucca
4836,1 tunicam albagiam femineam fractam de legacio?,7,tunic,,female,1338,,,Lucca
4856,1 gonellam blonam maschilem,4,gown,,male,1338,,,Lucca
4857,1 guarnellum femineum album usatum,5,guarnellum,,female,1338,,,Lucca
4861,1 camiseam maschilem ruptam,4,chemise,camisia,male,1338,,,Lucca
4862,1 guarnellum de canape tintum femineum ruptum,7,guarnellum,,female,1338,,,Lucca
4868,1 mantellum panni meschi quasi bigii,6,cloak,,,1338,,,Lucca
4869,1 corsitium feminilem panni mischii rossetti veterem,7,jacket,,female,1338,,,Lucca
